top,fold,classifier,large pre,large re,large f1,medium pre,medium re,medium f1,small pre,small re,small f1,all acc,all pre,all re,all f1,all mcc
290,6,svm,0.9727,0.99,0.9809,0.9296,0.9556,0.937,0.8684,0.8947,0.8772,0.9502,0.9281,0.9502,0.9363,0.9492
290,7,svm,0.9742,1.0,0.9862,0.9167,0.9556,0.9274,0.8816,0.8947,0.886,0.9548,0.9307,0.9548,0.9397,0.9539
290,8,svm,0.9446,0.97,0.9567,0.8963,0.9556,0.9148,0.8553,0.8684,0.8596,0.9321,0.904,0.9321,0.9148,0.9307
290,9,svm,0.9809,0.99,0.9852,0.9611,1.0,0.9719,0.8816,0.8947,0.886,0.9593,0.9427,0.9593,0.9484,0.9585
300,0,dtree,0.9651,0.98,0.9709,0.7907,0.8667,0.8126,0.6996,0.7632,0.7193,0.8824,0.8383,0.8824,0.8521,0.8801
300,1,dtree,0.9689,0.96,0.9642,0.9278,1.0,0.9496,0.8026,0.8289,0.8114,0.9231,0.9033,0.9231,0.9087,0.9216
300,2,dtree,0.9818,0.99,0.9852,0.863,0.9111,0.8778,0.7434,0.8158,0.7675,0.914,0.8756,0.914,0.8885,0.9124
300,3,dtree,0.9651,0.96,0.959,0.9185,0.9778,0.937,0.8355,0.8684,0.8465,0.9321,0.9111,0.9321,0.9158,0.9309
300,4,dtree,0.9477,0.98,0.9623,0.9296,0.9556,0.937,0.7895,0.8289,0.8026,0.9231,0.8896,0.9231,0.9022,0.9215
300,5,dtree,0.9875,0.96,0.9725,0.9,0.9556,0.9141,0.8224,0.8553,0.8333,0.9231,0.9129,0.9231,0.9128,0.9217
300,6,dtree,0.9636,0.97,0.9651,0.8926,0.9333,0.9037,0.8487,0.8816,0.8597,0.9321,0.9096,0.9321,0.9163,0.9308
300,7,dtree,0.9833,1.0,0.9909,0.8944,0.9333,0.9052,0.8004,0.8421,0.8136,0.9321,0.9023,0.9321,0.9125,0.9309
300,8,dtree,0.9627,0.97,0.9657,0.9037,0.9556,0.9185,0.761,0.8026,0.7741,0.9095,0.8813,0.9095,0.8902,0.9077
300,9,dtree,0.9909,0.98,0.9847,0.8685,0.9111,0.8793,0.8355,0.8816,0.8509,0.9321,0.9126,0.9321,0.9172,0.9309
300,0,knn,0.9201,0.94,0.9222,0.9556,0.9778,0.963,0.8728,0.8947,0.8794,0.9321,0.911,0.9321,0.9158,0.9312
300,1,knn,0.9375,0.91,0.9087,0.9463,1.0,0.9607,0.8421,0.8684,0.8509,0.914,0.9065,0.914,0.8994,0.913
300,2,knn,0.9464,0.96,0.95,0.9074,0.9333,0.9148,0.9057,0.9211,0.9101,0.9412,0.9245,0.9412,0.9291,0.9401
300,3,knn,0.9375,0.95,0.9414,0.9222,0.9333,0.9259,0.9057,0.9342,0.9145,0.9412,0.9235,0.9412,0.929,0.94
300,4,knn,0.9369,0.96,0.947,0.9556,0.9778,0.963,0.8596,0.8816,0.8662,0.9367,0.9141,0.9367,0.9225,0.9354
300,5,knn,0.9519,0.93,0.936,0.9389,0.9778,0.9496,0.8662,0.8947,0.875,0.9276,0.9198,0.9276,0.9178,0.9264
300,6,knn,0.9088,0.91,0.9005,0.9333,0.9556,0.9407,0.8596,0.8947,0.8706,0.914,0.8969,0.914,0.8984,0.9128
300,7,knn,0.949,0.97,0.9577,0.9444,0.9556,0.9481,0.8991,0.9211,0.9057,0.9502,0.9309,0.9502,0.9379,0.9493
300,8,knn,0.9244,0.93,0.9247,0.9333,0.9778,0.9482,0.8553,0.8816,0.864,0.9231,0.9025,0.9231,0.9086,0.9215
300,9,knn,0.9339,0.94,0.9305,0.9333,0.9556,0.9407,0.8651,0.8947,0.8737,0.9276,0.9101,0.9276,0.913,0.9266
300,0,rf,0.9742,0.99,0.9809,0.9296,0.9778,0.9444,0.8662,0.8816,0.8706,0.9502,0.928,0.9502,0.9355,0.9493
300,1,rf,0.9607,0.97,0.9647,0.95,1.0,0.9644,0.8684,0.8816,0.8728,0.9457,0.9268,0.9457,0.933,0.9447
300,2,rf,0.9727,0.99,0.9805,0.913,0.9556,0.9237,0.9013,0.9079,0.9035,0.9548,0.936,0.9548,0.9424,0.954
300,3,rf,0.9561,0.96,0.9542,0.937,0.9778,0.9481,0.875,0.8947,0.8816,0.9412,0.9243,0.9412,0.928,0.9401
300,4,rf,0.9546,0.98,0.9662,0.963,1.0,0.9741,0.875,0.8816,0.8772,0.9502,0.9289,0.9502,0.9372,0.9492
300,5,rf,0.9875,0.96,0.9725,0.9222,0.9778,0.9363,0.875,0.8947,0.8816,0.9412,0.9355,0.9412,0.9339,0.9402
300,6,rf,0.9718,0.99,0.9805,0.9185,0.9556,0.9296,0.875,0.8947,0.8816,0.9502,0.9277,0.9502,0.9361,0.9492
300,7,rf,0.9833,1.0,0.9909,0.9278,0.9556,0.9348,0.9145,0.9211,0.9167,0.9638,0.9483,0.9638,0.954,0.9632
300,8,rf,0.9636,0.98,0.9709,0.9185,0.9778,0.937,0.8487,0.8684,0.8553,0.9412,0.9149,0.9412,0.9243,0.94
300,9,rf,0.9818,0.99,0.9852,0.9378,0.9778,0.9481,0.8618,0.8816,0.8684,0.9502,0.9316,0.9502,0.9375,0.9494
300,0,svm,0.9642,0.99,0.9762,0.9407,0.9778,0.9519,0.8662,0.8816,0.8706,0.9502,0.9258,0.9502,0.9349,0.9493
300,1,svm,0.9609,0.97,0.9652,0.9611,1.0,0.9719,0.8618,0.8816,0.8684,0.9457,0.9269,0.9457,0.9333,0.9447
300,2,svm,0.9742,0.99,0.9809,0.9056,0.9556,0.92,0.9013,0.9079,0.9035,0.9548,0.9352,0.9548,0.9419,0.954
300,3,svm,0.954,0.97,0.9608,0.9296,0.9778,0.9444,0.8816,0.8947,0.886,0.9457,0.9242,0.9457,0.9317,0.9446
300,4,svm,0.9678,0.99,0.9769,0.963,1.0,0.9741,0.9079,0.9079,0.9079,0.9638,0.9462,0.9638,0.9526,0.9632
300,5,svm,0.9775,0.96,0.9678,0.9222,0.9778,0.9363,0.8816,0.8947,0.886,0.9412,0.9333,0.9412,0.9332,0.9402
300,6,svm,0.9809,0.99,0.9852,0.9407,0.9778,0.9519,0.875,0.8947,0.8816,0.9548,0.9363,0.9548,0.9428,0.9539
300,7,svm,0.9742,1.0,0.9862,0.9167,0.9556,0.9274,0.8684,0.8816,0.8728,0.9502,0.9261,0.9502,0.9352,0.9493
